Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area,Soil_Type,Cover_Type
3352,144,18,242,27,4044,216,203,141,1204,2,10,1
2442,250,15,150,64,408,159,242,232,1741,4,10,3
3238,95,17,150,-31,1159,220,215,165,2938,3,32,7
2965,19,16,30,42,1194,241,221,131,979,2,24,1
2296,60,11,224,46,1074,221,217,128,1323,4,6,3
2239,53,21,30,13,415,228,187,156,1276,1,23,2
2883,110,27,0,0,4964,237,224,147,1260,1,23,1
3164,34,12,167,17,723,179,225,152,5331,1,29,2
3241,208,7,67,36,4113,204,238,175,341,2,23,1
3143,41,8,240,14,1777,210,226,144,6898,1,29,1
2104,65,14,211,6,4785,216,187,145,1464,4,6,6
2352,5,18,67,120,3540,230,225,128,1421,1,10,3
3147,19,24,150,163,957,226,217,150,2537,3,32,1
3265,19,15,162,8,1326,226,218,149,1392,2,22,2
3208,272,29,270,16,1264,175,221,145,3018,2,23,2
3336,178,2,1167,187,2452,217,218,141,1235,1,29,2
2512,142,20,106,42,1120,221,172,125,2535,4,10,6
3238,22,11,108,2,5487,218,232,147,1142,1,10,2
3098,192,18,108,29,1579,231,226,110,1235,2,29,1
2904,289,13,166,124,2724,203,225,166,1171,3,38,2
2767,155,13,309,22,1928,215,248,151,1445,1,32,1
2816,294,17,729,140,2883,213,227,131,1445,3,30,2
3125,245,27,150,24,2281,184,224,188,1941,2,23,2
3146,221,4,242,56,2255,229,213,176,972,2,23,1
3094,47,12,30,4,712,221,223,113,1373,1,22,2
3030,226,17,30,33,5421,242,211,177,2210,1,39,7
3135,119,15,182,16,4146,248,191,96,1618,2,23,1
3371,45,17,30,22,2737,215,221,197,1517,1,23,1
2753,111,14,489,2,4297,220,205,132,2366,1,29,1
3005,25,25,190,25,4348,206,198,152,1206,1,24,1
3230,124,14,911,132,1231,240,225,172,471,2,33,2
3012,179,10,290,80,3367,234,233,168,1430,1,23,1
3026,239,15,352,30,618,167,238,177,1550,3,24,1
2168,121,16,120,11,826,241,210,92,910,4,10,3
2299,321,34,421,46,1352,118,195,24,1168,3,40,7
3220,190,15,240,11,251,188,219,198,2032,1,19,2
3063,318,10,295,154,3661,215,223,134,2046,1,12,2
3181,175,12,192,180,1884,213,223,172,904,2,33,2
3145,104,11,85,2,1976,242,246,121,865,1,10,2
3198,229,12,242,35,2840,215,221,129,1929,2,22,1
2571,114,17,242,27,3928,200,251,127,1031,4,6,3
3124,197,15,30,9,2612,203,235,148,6286,1,33,2
3327,155,39,127,7,3000,225,225,162,2023,3,32,2
2593,339,7,182,20,2443,215,234,150,964,1,10,2
2625,312,25,127,162,3164,225,215,113,912,1,29,2
2841,25,6,333,115,2414,209,235,180,1072,3,12,2
2866,355,22,0,0,2289,214,226,51,1852,4,1,3
2134,128,20,297,164,2486,203,212,211,1748,4,10,3
3113,308,19,1204,52,332,208,215,141,635,2,32,1
3157,172,13,277,10,8372,226,226,134,1644,3,23,1
2841,141,12,30,5,739,216,233,136,1424,1,19,2
3286,66,11,218,58,3806,203,216,145,982,1,29,2
2956,241,10,30,13,6045,156,220,180,2445,2,28,1
2815,126,13,162,36,607,226,223,107,1863,1,29,1
3211,236,15,500,121,1040,205,233,129,783,2,22,1
3162,205,19,121,10,4208,204,224,163,2131,1,29,2
3156,135,19,313,28,1616,223,221,152,2513,1,29,2
2485,234,24,108,2,1704,204,215,138,725,4,6,3
3209,289,20,195,37,1429,199,225,170,1307,1,29,2
2160,27,12,67,9,3526,210,215,155,1573,4,6,3
3146,134,36,410,50,2259,226,209,130,2765,2,23,2
2158,235,17,67,18,1291,213,236,152,1489,4,5,2
3277,327,25,212,170,3366,151,197,106,2125,2,32,1
2435,184,9,342,50,474,215,199,104,2661,4,10,3
2976,318,12,359,136,2868,204,191,133,2740,1,30,2
3340,332,17,48,4,1722,202,196,137,2098,2,22,1
2185,44,21,180,-13,1547,202,247,166,2055,4,10,6
2189,31,29,310,58,1254,204,199,167,1493,4,10,4
2457,147,20,30,20,2567,216,209,180,1595,4,10,3
2721,303,13,190,82,827,196,214,167,1130,3,32,2
2218,142,15,30,16,377,235,227,112,744,4,11,2
3131,52,23,256,6,1224,236,189,91,1502,1,30,2
3124,173,13,223,109,2850,213,243,134,1707,1,23,1
3125,344,15,95,47,775,214,224,133,454,4,4,3
3122,357,23,172,116,1381,218,219,131,1484,1,29,2
3392,130,11,246,12,2554,232,224,147,1475,2,33,2
3077,235,16,706,194,1212,181,211,168,1205,2,24,1
3322,174,18,434,-137,4677,217,223,178,1817,1,29,2
3261,198,12,200,41,5099,191,219,169,2569,3,12,1
3107,111,13,67,19,2732,228,228,141,3475,3,10,1
2931,242,7,270,92,1832,187,207,151,1700,1,10,3
3231,335,25,30,23,416,203,196,156,497,2,31,2
3149,137,19,283,121,1130,171,238,178,1293,2,23,1
2365,291,17,192,38,504,183,230,151,995,3,29,2
3015,257,16,30,4,641,199,234,153,571,1,29,2
3018,113,31,319,14,888,234,168,129,619,1,29,2
3178,19,16,30,18,1216,210,222,152,2444,1,29,1
3223,206,12,108,13,1639,173,255,195,1740,2,22,1
3311,60,12,127,67,2517,231,174,121,1889,2,23,1
3029,143,20,150,21,567,233,226,138,843,1,12,2
3177,114,14,60,25,1286,230,214,127,1276,1,10,2
3106,25,17,242,114,5351,195,232,140,1455,1,6,3
3139,22,13,401,34,2205,240,217,134,3396,3,33,1
3121,192,14,313,218,1077,224,234,165,2524,1,30,1
2925,11,10,0,2,1529,220,226,141,412,3,25,7
3009,183,19,30,27,628,235,223,112,1776,2,33,2
2104,23,13,120,27,1342,224,252,124,3615,4,40,3
2217,52,5,124,51,3161,212,217,20,1571,4,10,2
2008,342,6,180,111,2046,215,207,144,1622,4,10,2
2246,304,16,379,112,3013,192,222,173,476,4,6,3
2491,282,12,278,169,1377,245,235,110,651,4,10,6
3181,79,23,330,17,1274,230,218,129,1966,1,22,2
2341,351,12,95,114,1275,213,207,145,2211,3,19,2
2359,18,24,90,10,180,226,195,144,956,1,10,2
3231,309,22,0,0,1944,152,225,161,640,1,24,2
3118,153,6,150,24,2888,226,234,159,1743,1,29,2
3171,228,16,392,165,3966,190,234,147,1419,2,22,2
3098,345,10,698,124,1010,214,235,152,859,2,20,1
2268,217,13,1345,227,1510,163,214,195,641,4,6,3
3266,187,18,170,170,1004,215,234,169,2041,3,32,2
3171,225,9,400,2,3254,220,237,126,2100,1,29,2
3138,189,10,450,101,1195,218,231,133,4569,2,23,1
3150,295,19,162,112,4145,141,235,204,1243,3,34,1
3118,174,23,127,20,1624,202,192,151,1125,2,23,2
2824,184,17,258,45,5266,184,230,135,4558,1,23,2
3426,6,12,170,216,2781,216,247,134,1242,3,29,2
2868,179,13,150,61,1338,230,228,104,350,3,33,2
2980,83,5,127,57,798,241,212,127,1038,1,16,2
2582,134,23,124,22,152,195,225,179,1475,4,10,3
3125,162,11,247,57,1006,214,229,158,2188,1,29,2
3132,207,12,201,20,3500,208,235,175,1909,2,23,2
3340,333,11,331,21,1166,190,213,165,1280,2,38,2
3093,96,19,30,24,1907,228,211,183,5708,1,29,2
2351,34,22,108,50,1562,185,214,142,2183,3,32,2
2973,4,16,352,50,2150,221,247,105,2249,1,29,2
3326,308,6,208,120,1384,171,234,172,860,2,23,2
2334,24,32,217,51,1569,254,240,141,1748,3,38,1
2566,77,15,120,10,3310,236,252,125,3434,4,10,3
3081,38,9,220,60,2546,203,242,128,1971,1,23,2
2967,258,13,175,-42,1686,215,217,173,883,1,23,2
2723,62,10,391,246,642,221,223,111,86,3,33,6
3289,313,12,124,10,967,192,230,19,1511,3,13,2
3284,19,11,482,116,1135,220,227,103,1152,1,24,2
3131,112,20,30,148,2322,246,252,124,682,4,10,3
3250,182,11,331,21,678,205,222,140,4220,2,32,2
3118,11,9,119,15,3350,248,235,111,1122,1,33,2
2308,153,6,597,24,150,232,222,108,1040,4,10,3
3141,143,11,168,142,1594,238,242,184,612,2,35,1
2746,23,22,217,158,1815,228,222,143,2992,1,21,2
2997,317,12,127,68,4332,225,227,128,1878,4,39,6
3151,311,16,266,48,1225,165,216,133,2193,3,10,2
2919,178,3,192,113,1899,225,197,101,845,1,25,1
3062,131,16,218,47,1279,221,235,122,1477,3,23,2
2417,60,13,30,3,1578,225,207,153,1118,4,19,3
3248,54,12,170,67,739,223,224,138,1489,2,23,6
3152,55,13,277,67,1295,235,219,129,1124,2,23,2
2430,159,19,162,27,677,205,214,143,1566,4,13,3
3333,175,9,240,60,1354,208,233,204,608,2,23,1
3086,18,12,316,250,2311,195,211,220,1850,2,23,1
3366,130,15,643,66,3557,236,238,113,2485,2,23,1
2584,317,26,300,31,1058,201,169,154,2683,4,10,3
2349,90,12,447,152,1633,205,225,164,361,4,2,3
3137,84,19,90,22,2611,230,240,83,537,2,26,2
3109,22,9,225,89,1375,164,229,145,1670,1,29,1
2218,219,19,30,35,1643,164,241,156,1026,4,10,1
3239,29,11,439,23,2269,184,222,197,2179,2,12,7
3000,317,5,150,84,1231,229,234,140,1728,3,31,2
3264,120,6,300,78,5599,248,215,96,1643,4,3,6
3232,143,19,311,30,870,236,232,128,759,3,30,1
3188,150,4,499,51,1748,241,234,119,800,2,33,2
2344,252,16,108,5,647,234,236,109,1101,4,10,3
3191,224,13,30,12,2323,216,247,150,1049,1,22,2
3253,35,13,212,9,657,184,226,153,1939,1,12,2
2565,303,19,497,77,1724,224,217,123,1266,4,10,3
2159,89,15,150,0,450,214,219,153,1824,4,10,3
2115,54,34,138,1,4901,229,174,134,2277,4,10,3
2948,173,21,334,102,1280,205,195,170,1931,3,33,1
3228,7,3,89,21,914,227,227,138,2306,1,29,1
2257,326,19,488,85,2260,146,227,172,190,4,10,6
3155,135,5,67,13,1140,224,229,142,3435,1,29,2
3209,305,29,391,241,1695,187,265,184,1643,2,23,1
3482,313,22,677,-30,6276,192,197,188,1330,3,10,3
3381,137,12,248,26,1351,222,233,159,1298,3,33,2
3154,52,12,30,15,6839,211,225,219,1259,1,23,1
2958,218,14,211,58,1900,233,213,192,2188,1,24,1
3200,36,10,190,78,1434,214,257,134,842,1,10,2
3141,34,18,162,27,2898,202,228,126,4076,2,23,2
3169,335,20,170,31,1440,158,234,224,4216,2,22,1
3188,291,16,160,33,1114,190,223,186,4206,1,32,1
3295,338,22,108,55,882,168,223,180,2308,1,29,2
2917,139,17,228,21,2579,237,221,168,2523,3,22,2
2929,264,12,108,2,1078,211,244,150,1209,3,23,2
3111,316,11,180,21,1333,187,205,184,1164,1,29,3
3187,190,6,390,28,1014,197,227,192,5307,3,29,1
3398,334,20,482,172,3316,182,214,171,2539,1,23,2
3230,207,19,127,70,2244,185,220,170,1561,1,23,2
2756,142,21,245,126,1848,186,242,233,4018,1,33,1
3145,29,22,30,4,1106,237,232,159,2208,2,22,1
3142,137,5,584,23,3160,230,226,133,1188,2,32,1
2754,20,34,212,63,1616,217,205,162,5059,1,2,1
3120,346,14,389,31,4306,198,211,189,2549,1,22,2
3101,315,13,342,121,2889,205,223,168,2270,1,29,2
3215,325,20,878,67,1240,207,219,155,2114,2,22,2
3124,272,10,108,18,670,213,195,131,3481,1,30,2
2286,5,11,268,102,634,228,232,113,2082,4,15,6
3326,178,15,233,71,2667,201,215,172,2507,2,23,2
2333,108,4,170,63,1042,239,252,131,833,4,6,6
3226,154,15,391,113,2578,235,227,134,2750,2,39,2
2121,164,11,238,117,1096,248,204,110,1350,4,10,6
3257,71,4,180,37,1632,223,226,174,2823,2,32,2
3149,152,4,170,168,2889,237,235,96,1248,3,23,3
2942,354,12,309,29,4577,209,233,161,1158,1,22,2
2148,96,12,132,88,490,249,232,102,3438,1,10,2
3065,129,34,160,11,1348,140,236,155,1820,4,3,2
2270,158,16,67,45,3986,245,238,125,4283,1,23,2
2207,108,14,490,98,673,231,210,169,1538,3,22,2
2978,306,38,42,-3,867,207,196,63,398,3,22,2
3165,322,6,124,133,2028,152,211,110,2692,1,29,1
2956,304,16,673,187,1048,214,214,77,1572,3,19,2
3073,108,10,95,13,998,230,235,108,2218,2,32,1
3119,144,13,120,21,1367,234,226,111,1532,1,29,2
2254,30,25,309,47,1230,171,197,180,307,4,10,2
3276,235,26,695,124,656,176,245,182,2676,3,23,1
3349,122,19,295,36,2142,160,201,189,634,2,24,2
2930,63,7,513,29,1088,222,249,110,2216,4,18,2
3114,255,8,331,107,746,209,230,173,2152,1,32,1
2998,43,14,42,4,2431,209,224,137,1227,1,29,2
2802,338,16,90,0,418,196,239,149,150,3,23,1
3215,321,18,218,71,1153,175,215,170,1022,2,22,2
2224,76,34,130,51,1467,216,202,150,3401,4,10,3
3042,165,16,350,116,2967,255,234,133,1756,1,29,7
3211,35,11,162,117,994,211,241,152,5342,2,33,2
3163,288,5,330,95,2424,220,242,142,2622,1,22,2
3090,282,11,166,58,1638,202,208,172,2146,1,23,1
2123,321,18,108,27,90,214,213,144,1634,4,10,6
2198,122,13,516,37,5042,241,230,128,1767,4,5,2
3432,351,32,201,28,933,207,205,136,3062,1,29,2
3103,24,15,162,111,871,201,251,172,4335,1,38,2
3129,312,14,240,45,156,180,219,173,2759,2,23,1
3097,328,6,150,24,2611,209,244,130,866,1,29,1
2419,353,24,422,65,5056,182,211,160,5098,4,33,2
3264,310,22,30,73,1200,193,226,164,629,2,10,2
2433,6,17,295,72,2742,231,218,70,675,4,10,2
3147,109,36,124,30,1277,218,228,101,1277,1,29,1
2350,125,26,124,26,2158,234,206,123,1910,3,10,2
2178,22,13,631,99,2242,188,234,154,551,4,10,4
3209,56,13,242,5,2810,226,213,159,5498,2,33,1
2912,334,13,462,142,1141,202,207,160,959,1,29,2
3328,82,16,67,14,3529,235,234,111,1168,1,23,1
3321,247,39,190,79,2517,154,244,188,2199,2,29,2
3159,169,9,633,108,636,224,236,136,397,1,10,2
2114,313,38,85,11,300,109,235,185,336,4,10,3
3298,280,13,124,28,4969,222,222,126,996,1,29,1
3104,66,13,67,6,2979,242,230,107,1802,3,39,2
3119,118,22,1322,47,1011,264,239,155,1703,1,32,7
3139,325,16,538,134,1980,195,238,191,1154,1,30,1
2481,143,23,267,42,1877,234,217,160,1484,4,33,2
2394,198,13,134,25,2240,224,217,126,1017,4,10,3
2876,18,18,108,55,1878,226,207,14,2520,2,22,2
3126,104,13,519,113,1112,247,233,100,4127,3,23,2
3265,104,18,52,17,1177,244,154,112,1198,1,24,2
2637,179,16,672,163,1363,225,237,160,2228,2,23,2
3136,44,13,671,198,2095,202,229,134,949,1,23,2
2944,352,21,127,16,470,162,222,121,1460,4,10,2
3110,42,12,160,64,1488,225,224,152,902,1,29,2
3000,35,19,340,19,1287,186,227,191,1505,1,30,3
3263,43,12,127,16,3148,201,226,121,1318,1,29,2
3148,51,18,367,33,1232,212,216,200,1333,1,29,3
3147,341,20,308,146,1426,206,204,157,798,1,23,1
2370,111,17,242,20,962,246,226,76,4400,1,29,2
3397,53,17,267,160,453,226,227,131,848,4,10,3
2941,165,16,87,25,1636,225,211,134,2423,1,29,1
2925,128,15,456,84,5551,249,218,103,885,1,10,2
3141,13,13,50,10,2280,222,214,158,1153,1,23,2
2932,135,15,410,17,2590,233,173,131,2016,1,39,2
2864,65,14,150,61,2315,218,215,142,1242,4,10,1
3269,245,5,182,125,3574,218,214,112,1722,3,33,1
1918,75,11,0,0,1205,235,228,126,365,4,10,3
3254,154,14,204,104,710,203,237,183,212,1,13,1
3290,64,19,134,141,3414,254,206,72,4412,1,29,1
3243,127,15,455,26,1218,204,233,166,1660,2,22,1
3343,153,17,130,126,1027,222,215,157,1842,1,24,1
3112,229,11,172,77,1080,207,209,152,1508,1,22,2
2307,124,18,162,32,1820,228,218,119,1150,4,10,2
3190,113,14,370,75,1731,229,219,146,4201,2,22,1
3023,144,29,316,20,2671,203,226,120,1694,1,29,2
3204,351,12,300,58,990,166,213,168,3288,1,6,1
2837,109,18,180,9,4231,224,225,165,3706,1,12,2
3301,196,9,240,9,2305,229,226,150,1334,3,23,2
3213,105,21,252,53,4982,225,208,142,2612,1,29,2
3028,294,12,313,34,3176,183,236,210,2515,1,29,2
3135,49,9,216,16,5008,224,229,136,2396,2,29,2
3124,24,6,30,13,1506,215,234,140,3234,2,23,1
2132,150,23,572,-19,575,169,196,119,1065,4,10,6
3310,251,8,361,-4,2434,246,232,118,487,1,13,2
3256,104,17,30,24,1377,237,223,110,1885,2,22,2
3210,24,4,210,114,1038,228,248,144,3018,2,22,1
2913,174,12,300,85,764,176,214,129,602,4,10,2
2939,347,16,300,101,2084,211,236,134,1046,1,29,1
3333,63,5,193,42,344,224,214,144,1138,2,23,2
3000,149,17,537,21,1250,208,246,108,1145,2,40,1
2997,14,14,287,114,1040,217,235,159,1072,1,22,2
2855,123,11,310,63,2110,226,236,119,1543,1,10,2
3146,341,19,361,48,1218,118,226,196,2047,3,33,1
3093,18,16,108,125,1500,163,225,183,1771,3,33,2
3279,59,15,172,25,616,242,224,111,838,1,23,1
2874,328,23,517,228,4584,209,197,130,1165,3,24,2
3198,70,14,301,63,1207,236,230,114,2783,3,22,1
3047,75,17,212,103,2357,215,192,184,5120,3,33,1
2914,231,13,300,26,5014,228,213,119,2653,1,29,2
3084,13,21,60,90,1278,248,223,113,3313,4,10,1
3232,178,13,120,127,1713,230,231,146,1159,1,2,2
3001,231,16,124,35,1720,193,245,194,1738,1,39,2
3273,337,44,60,106,659,152,225,210,1510,1,29,2
3066,253,8,30,18,1045,205,236,169,2895,1,22,1
2997,127,23,601,110,1143,231,222,170,2024,1,29,1
2482,61,10,124,9,3782,228,216,130,525,1,2,2
3176,100,38,212,27,5146,206,226,60,2824,4,10,3
3209,143,16,67,61,1628,210,236,123,2491,1,22,2
3232,154,5,161,186,6220,238,201,124,2813,1,29,2
3005,324,10,162,145,2356,200,234,170,834,2,23,2
3241,129,15,150,66,1200,243,207,136,1467,1,10,2
3216,282,19,0,0,1422,205,212,190,1445,3,22,1
2821,227,9,108,411,1690,233,234,129,2125,1,29,1
3253,12,7,67,24,1591,203,216,150,1657,2,23,1
2573,189,16,246,143,1073,215,234,153,1731,1,1,1
2425,81,13,30,66,831,226,228,125,1206,1,12,2
2835,307,13,150,117,777,192,214,197,4168,1,29,2
3150,168,14,180,41,1506,230,221,116,1219,2,33,2
3154,24,2,124,115,2038,218,235,172,1408,3,32,2
2639,54,5,127,125,1224,217,236,154,1152,3,33,2
3306,38,11,420,54,2711,219,218,165,2601,1,22,2
3326,61,8,192,54,3303,223,220,135,1221,1,29,1
2683,239,23,608,248,3308,159,205,26,2182,4,4,3
2354,239,28,162,201,2809,115,215,222,2099,4,10,6
2826,119,12,95,43,1616,232,217,122,2967,3,29,2
3116,106,9,124,18,3874,206,232,118,3517,1,12,2
2814,299,12,150,11,2854,166,239,120,1268,1,29,2
3244,103,5,30,10,3540,195,220,207,4542,2,32,1
2684,53,21,339,24,2509,228,243,114,1178,3,23,1
3212,202,16,167,196,351,198,221,138,816,2,23,2
3195,60,4,0,0,1020,204,224,140,1066,1,23,2
3149,245,10,125,12,1527,218,233,144,1246,1,24,1
3104,11,15,872,72,3829,237,227,111,6408,3,32,2
2282,180,10,124,31,613,238,228,168,610,4,10,2
2132,168,23,67,112,2140,243,206,100,1750,4,10,1
3252,256,6,491,192,1329,181,229,199,2741,3,23,7
2146,314,21,30,-4,1654,204,248,149,2104,4,3,1
3196,341,21,215,44,2006,152,211,195,2908,3,33,2
3339,196,15,1655,258,1973,241,241,154,4708,2,32,1
3141,101,12,30,32,592,230,213,108,779,4,10,3
2870,168,21,323,90,3614,205,227,134,195,1,29,2
3118,32,9,212,4,1233,200,232,162,2540,3,33,2
2860,289,12,67,106,3217,218,225,167,1461,3,32,2
3290,299,11,301,19,1827,202,224,106,2188,3,31,2
3122,233,24,190,33,788,212,239,111,2055,2,23,2
3385,146,12,476,17,1110,227,251,160,1200,3,33,1
2148,125,16,309,248,941,232,224,137,1230,1,6,2
3042,38,6,150,17,1861,213,229,130,1214,1,29,2
3261,1,17,150,15,3103,226,229,161,1673,1,10,2
3124,275,12,277,15,4319,217,248,164,1792,1,29,2
2228,314,15,108,2,384,214,209,116,1107,4,10,6
2363,154,19,162,67,1517,240,226,112,1551,4,6,2
3258,33,23,30,26,2577,156,239,200,4726,3,33,2
2314,342,19,502,117,1801,216,238,106,3363,4,6,2
2168,111,10,903,135,775,233,224,110,3042,4,10,3
3078,201,19,442,38,4261,192,226,185,450,1,29,2
3325,208,11,67,5,1209,217,229,102,4964,4,10,3
2957,315,15,122,12,2081,225,211,164,1717,3,29,2
3201,177,15,42,42,6118,226,218,116,715,1,11,2
2882,351,10,462,102,1500,206,196,112,2552,3,14,2
2204,319,17,0,0,1446,209,234,141,1469,4,5,3
2136,100,15,127,26,1162,207,222,152,332,4,6,4
3084,290,22,175,18,1074,183,204,176,1505,3,38,2
3200,16,17,170,69,1207,193,226,159,1678,1,23,1
3201,177,30,470,68,1703,201,235,120,4306,1,29,2
3291,153,11,170,99,1148,215,222,145,1066,2,10,2
2442,88,5,333,205,3944,204,234,173,1987,4,6,3
3093,65,11,602,12,1394,205,228,199,1918,2,23,2
2079,24,13,85,21,284,195,227,194,1352,4,10,3
3223,150,14,190,127,2771,223,224,121,3231,2,23,2
3137,114,21,67,26,2510,219,238,105,924,1,19,2
2863,61,5,248,1,1910,228,235,136,1743,3,33,1
3216,186,7,313,-27,3417,214,202,134,4284,1,29,2
2374,336,12,639,14,1142,171,231,165,5806,4,10,2
2356,39,43,42,15,150,235,202,136,1085,4,2,2
3191,103,12,242,88,2033,241,217,123,1225,1,29,2
2165,176,17,90,1,1496,246,242,111,1577,4,19,1
3093,110,26,124,22,4426,199,235,187,2123,3,33,2
3328,5,11,744,124,1375,227,218,112,1969,2,23,2
2241,340,16,334,41,460,111,232,198,1277,3,33,2
3063,34,11,155,274,1330,194,225,141,1800,3,29,1
2617,288,16,267,-40,2370,193,231,197,1442,1,24,2
2078,281,19,251,218,2990,218,204,172,2346,1,10,2
2922,316,5,60,1,1166,162,212,129,1488,1,10,2
3331,167,28,301,26,5339,210,203,134,779,2,33,2
3221,21,23,108,15,1280,208,239,164,6286,1,22,1
3306,179,18,488,141,1826,201,222,134,4012,1,29,2
3265,335,18,163,31,2428,214,203,142,2186,3,32,2
2218,66,8,443,22,334,225,225,158,1964,4,6,6
3154,93,24,168,167,3215,252,236,212,4528,2,23,2
3135,105,13,370,58,1370,219,230,148,508,3,33,2
3339,103,17,791,122,1502,225,247,135,949,1,29,1
3160,39,4,238,160,2583,176,228,138,1106,2,22,2
3339,319,34,60,95,617,212,227,152,550,3,33,1
3215,24,25,42,36,2077,209,233,130,2983,2,22,1
3309,274,11,288,37,1820,188,231,195,2615,3,32,2
2246,95,38,444,214,440,222,207,113,1275,4,10,6
2425,85,34,118,125,1716,250,188,208,743,4,1,3
2423,70,32,242,7,468,203,214,187,843,4,4,3
3301,208,20,372,36,1620,191,241,157,2696,2,24,1
3215,338,25,108,52,590,169,218,175,621,1,29,2
2883,338,13,67,48,4087,173,211,166,5547,3,12,2
3204,125,5,242,135,2135,216,238,128,2665,3,32,2
2340,66,22,120,5,1325,220,188,131,2327,4,5,3
3236,234,21,1078,101,3985,198,241,162,4580,1,29,3
3102,162,16,426,64,1046,232,247,116,3495,1,29,2
2048,14,23,153,104,1208,246,176,96,1549,4,10,6
2988,191,42,108,69,1118,230,226,161,2461,1,10,2
3087,34,16,309,13,1424,196,226,165,2826,1,22,1
3141,154,20,120,11,4696,190,219,182,851,1,29,2
3342,335,15,201,13,1734,211,224,126,5654,3,33,2
2137,184,34,30,29,219,215,252,153,1472,4,10,3
2356,164,13,424,45,2463,214,221,133,3153,4,10,6
2710,355,14,30,7,4330,163,225,210,1032,1,29,1
3113,110,17,30,20,528,249,213,124,521,3,24,1
3115,42,11,212,23,2274,235,218,148,2198,1,29,2
3137,135,28,301,89,956,224,225,137,415,1,22,2
2236,47,15,127,111,4637,235,255,109,1822,4,4,3
3194,45,6,242,75,1178,221,228,146,1322,1,29,1
2923,347,26,127,0,449,200,226,115,734,1,23,6
3532,41,16,250,48,1468,213,247,168,2534,1,38,1
3128,181,49,150,43,1137,238,242,128,1343,2,23,1
3385,38,13,211,161,1034,193,223,139,1223,2,10,3
2203,47,19,150,0,444,239,231,110,863,4,10,6
2399,188,25,432,109,1194,194,214,212,1255,4,10,6
3216,135,26,42,28,1054,226,228,123,2823,1,24,2
3071,121,23,410,29,1782,200,186,157,5641,4,10,7
3421,317,22,297,102,1265,195,178,187,3719,3,33,1
3232,342,12,300,113,1309,181,244,191,5607,1,37,2
3192,112,21,60,15,1783,222,207,122,1711,3,33,1
2464,344,28,277,92,1076,84,233,162,1561,4,10,3
2851,292,23,727,104,1110,180,258,183,1130,3,33,1
3346,235,12,552,10,4200,215,231,151,1383,2,23,2
3129,112,14,489,-30,5312,178,232,21,1082,2,23,1
3149,231,23,228,30,739,244,228,104,879,1,29,1
2867,19,12,150,102,1917,215,247,107,1657,1,30,2
3066,202,15,161,25,1376,203,226,179,1207,2,24,1
2787,137,5,1132,61,416,241,216,121,297,1,25,2
3042,110,12,401,193,1253,224,167,112,1874,2,30,2
3162,354,14,423,246,275,184,234,150,4026,3,22,2
3174,43,10,30,109,2105,228,214,101,2762,1,29,2
3123,213,13,192,138,865,140,197,164,1513,1,11,1
3304,143,21,797,284,3627,228,253,153,872,1,29,1
2848,233,37,170,47,722,191,235,173,182,3,33,2
3215,197,14,258,4,3809,233,218,118,1587,1,23,2
3265,307,19,839,54,4297,219,236,144,3841,1,22,2
2857,45,18,127,14,1321,225,223,142,2516,1,29,2
2830,309,15,397,113,2170,203,213,109,1748,1,29,2
3043,10,30,30,14,817,224,201,133,2702,3,32,2
3283,127,12,503,45,536,220,239,157,2068,2,23,1
3127,187,9,1148,154,2186,234,250,136,1144,2,29,1
3170,314,10,150,66,480,201,225,136,1855,2,22,2
3267,215,7,309,39,1240,202,231,124,3178,1,10,2
2841,331,8,191,125,979,208,231,166,531,1,39,2
3097,63,17,242,123,3987,213,222,153,1323,3,22,6
3024,138,10,216,26,1120,201,226,179,1274,3,40,1
3184,56,14,150,22,1507,222,229,141,1685,1,33,2
3146,332,4,751,139,1401,214,235,150,2280,1,30,2
3116,23,5,131,49,180,215,230,111,1007,1,29,2
3103,188,10,772,150,1766,224,221,138,2034,1,28,2
3011,124,15,22,6,1273,235,234,110,4299,2,23,2
3266,248,9,185,27,5293,212,203,153,6751,1,23,2
3123,334,16,700,45,2120,195,235,162,1844,3,33,2
3261,311,4,313,114,620,202,227,163,1681,3,19,2
2388,175,11,31,18,1208,200,258,138,1782,4,10,1
3220,61,19,242,108,4240,214,228,146,1533,1,38,2
2335,19,16,330,18,815,182,214,186,197,4,6,2
3203,181,4,192,22,7644,218,232,156,3436,1,29,1
3252,222,15,310,45,3411,199,225,185,1964,1,29,2
3177,154,16,75,3,1414,217,230,120,1111,3,23,1
2505,137,21,108,21,2367,226,234,74,859,4,10,1
3217,63,18,150,111,1547,244,207,87,1244,3,23,2
3134,314,19,424,27,1321,145,238,190,1082,3,23,1
3092,284,10,250,83,1096,185,228,161,1118,1,25,1
