Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area,Soil_Type,Cover_Type
2905.0,112.0,25.0,60.0,-10.0,604.0,253.0,204.0,63.0,618.0,1,22,1
2493.0,64.0,8.0,0.0,0.0,277.0,228.0,224.0,129.0,553.0,4,10,2
2944.0,127.0,14.0,42.0,9.0,1443.0,243.0,230.0,113.0,3362.0,1,23,1
2843.0,190.0,15.0,531.0,107.0,1399.0,219.0,250.0,161.0,693.0,3,13,2
2182.0,337.0,14.0,30.0,8.0,1339.0,188.0,219.0,170.0,677.0,4,10,3
3102.0,38.0,6.0,234.0,11.0,5354.0,220.0,227.0,143.0,1230.0,1,29,1
2913.0,86.0,12.0,240.0,33.0,3273.0,237.0,221.0,113.0,4463.0,1,12,2
2496.0,29.0,19.0,67.0,19.0,1075.0,210.0,195.0,115.0,780.0,4,6,2
3255.0,309.0,20.0,277.0,48.0,524.0,162.0,223.0,199.0,993.0,2,33,1
3085.0,51.0,3.0,192.0,22.0,1396.0,221.0,232.0,147.0,1668.0,1,29,2
2161.0,115.0,25.0,300.0,115.0,360.0,253.0,206.0,64.0,323.0,4,2,6
2884.0,201.0,12.0,295.0,79.0,1578.0,215.0,250.0,169.0,1954.0,3,13,2
3245.0,21.0,8.0,95.0,6.0,3137.0,215.0,223.0,145.0,2758.0,3,39,7
3213.0,119.0,13.0,192.0,32.0,1842.0,242.0,228.0,113.0,1471.0,2,23,1
2196.0,12.0,34.0,371.0,145.0,511.0,166.0,152.0,105.0,391.0,4,10,3
2921.0,69.0,38.0,85.0,-25.0,417.0,229.0,141.0,0.0,1667.0,1,29,1
3264.0,104.0,10.0,430.0,59.0,3144.0,238.0,227.0,119.0,4585.0,1,40,1
2674.0,148.0,21.0,212.0,25.0,1500.0,243.0,233.0,110.0,765.0,1,30,2
2959.0,225.0,9.0,351.0,53.0,5810.0,208.0,249.0,177.0,2750.0,1,29,2
3099.0,321.0,9.0,150.0,21.0,95.0,196.0,231.0,175.0,1332.0,2,23,1
3291.0,107.0,17.0,430.0,96.0,285.0,247.0,217.0,92.0,618.0,2,32,1
3161.0,356.0,7.0,277.0,19.0,1040.0,209.0,228.0,157.0,2362.0,2,23,1
2337.0,17.0,25.0,124.0,43.0,1008.0,191.0,178.0,114.0,706.0,4,6,3
3214.0,61.0,9.0,175.0,-13.0,516.0,227.0,222.0,128.0,2220.0,1,22,1
2248.0,29.0,6.0,437.0,127.0,612.0,218.0,227.0,145.0,108.0,4,2,6
2764.0,186.0,12.0,323.0,62.0,1890.0,222.0,248.0,158.0,1158.0,1,29,2
3041.0,299.0,12.0,60.0,8.0,2881.0,187.0,236.0,189.0,2700.0,1,23,1
3256.0,49.0,14.0,330.0,52.0,1061.0,225.0,209.0,115.0,816.0,2,32,1
3131.0,38.0,10.0,285.0,15.0,1879.0,220.0,217.0,131.0,872.0,3,31,1
3424.0,74.0,3.0,258.0,2.0,1033.0,224.0,233.0,144.0,911.0,2,38,7
2473.0,297.0,22.0,240.0,95.0,618.0,154.0,227.0,211.0,391.0,4,10,6
3106.0,202.0,15.0,361.0,46.0,6110.0,212.0,252.0,172.0,2073.0,1,29,2
3088.0,338.0,5.0,514.0,45.0,612.0,209.0,233.0,162.0,787.0,2,22,1
3028.0,155.0,15.0,85.0,-2.0,2206.0,237.0,240.0,129.0,3412.0,3,26,2
3128.0,296.0,15.0,201.0,30.0,120.0,176.0,234.0,198.0,745.0,2,22,1
3070.0,20.0,21.0,607.0,-6.0,4011.0,201.0,191.0,120.0,3397.0,1,29,2
3133.0,336.0,16.0,30.0,8.0,4102.0,182.0,216.0,172.0,1641.0,1,23,1
2870.0,356.0,14.0,108.0,18.0,3034.0,197.0,214.0,154.0,2671.0,1,29,2
3139.0,15.0,13.0,319.0,23.0,3598.0,208.0,212.0,140.0,3828.0,1,29,1
2441.0,329.0,29.0,134.0,73.0,711.0,140.0,192.0,185.0,1510.0,4,10,2
3449.0,292.0,19.0,702.0,246.0,892.0,163.0,233.0,208.0,1080.0,2,33,1
2453.0,156.0,5.0,421.0,147.0,1008.0,225.0,240.0,150.0,1224.0,4,6,3
3290.0,240.0,21.0,127.0,43.0,1080.0,175.0,252.0,210.0,1574.0,2,22,1
2097.0,53.0,26.0,30.0,3.0,570.0,223.0,174.0,69.0,636.0,4,5,6
2399.0,70.0,17.0,180.0,73.0,942.0,236.0,205.0,96.0,1279.0,4,6,6
2342.0,93.0,12.0,124.0,-5.0,390.0,239.0,222.0,111.0,648.0,4,2,3
2297.0,320.0,21.0,242.0,89.0,1179.0,160.0,214.0,192.0,807.0,4,10,6
2355.0,119.0,35.0,162.0,83.0,1218.0,254.0,187.0,29.0,722.0,4,3,3
3041.0,225.0,12.0,277.0,-8.0,5744.0,204.0,251.0,183.0,2729.0,1,29,1
1958.0,36.0,33.0,30.0,14.0,60.0,197.0,148.0,63.0,285.0,4,10,3
3162.0,66.0,6.0,95.0,-3.0,1495.0,227.0,227.0,135.0,424.0,3,32,2
2547.0,140.0,12.0,0.0,0.0,1370.0,237.0,236.0,128.0,1347.0,3,17,6
2918.0,347.0,13.0,85.0,11.0,4967.0,194.0,218.0,162.0,1749.0,1,29,5
3212.0,244.0,20.0,60.0,1.0,2063.0,176.0,251.0,209.0,3964.0,2,23,1
2662.0,98.0,13.0,90.0,3.0,1277.0,241.0,221.0,107.0,875.0,1,23,2
2459.0,7.0,13.0,0.0,0.0,485.0,204.0,214.0,146.0,825.0,3,20,6
2332.0,341.0,30.0,201.0,150.0,1315.0,145.0,182.0,167.0,1167.0,4,10,3
2180.0,330.0,24.0,285.0,19.0,564.0,156.0,203.0,182.0,553.0,4,10,3
3163.0,75.0,13.0,30.0,0.0,769.0,236.0,215.0,108.0,2613.0,2,23,2
3226.0,48.0,20.0,95.0,-2.0,1856.0,223.0,193.0,96.0,4609.0,2,22,1
3394.0,135.0,12.0,67.0,-6.0,3046.0,239.0,234.0,123.0,953.0,3,35,7
2282.0,1.0,25.0,120.0,38.0,175.0,176.0,184.0,139.0,730.0,4,10,2
3231.0,256.0,15.0,785.0,173.0,1693.0,185.0,248.0,201.0,661.0,3,24,1
3185.0,195.0,11.0,424.0,95.0,5626.0,218.0,249.0,164.0,1392.0,1,29,2
2328.0,12.0,32.0,182.0,58.0,693.0,170.0,158.0,109.0,631.0,4,10,6
2213.0,290.0,29.0,90.0,48.0,1115.0,127.0,222.0,228.0,576.0,4,10,3
2478.0,349.0,22.0,30.0,19.0,1702.0,175.0,198.0,158.0,342.0,3,10,3
3151.0,295.0,10.0,600.0,100.0,2934.0,192.0,237.0,185.0,277.0,3,32,1
3353.0,76.0,36.0,268.0,107.0,2274.0,236.0,148.0,0.0,666.0,3,39,7
2118.0,94.0,32.0,127.0,66.0,1068.0,250.0,175.0,29.0,430.0,4,1,3
2768.0,299.0,14.0,127.0,16.0,1965.0,179.0,234.0,195.0,2571.0,1,29,2
2928.0,70.0,9.0,201.0,46.0,685.0,230.0,223.0,125.0,1797.0,3,33,2
3326.0,285.0,26.0,446.0,129.0,534.0,139.0,229.0,225.0,779.0,2,33,1
3144.0,52.0,23.0,323.0,-21.0,1296.0,225.0,184.0,81.0,256.0,3,24,1
2214.0,346.0,15.0,323.0,40.0,516.0,189.0,214.0,163.0,366.0,4,6,3
2333.0,277.0,21.0,277.0,128.0,890.0,158.0,239.0,218.0,576.0,4,6,3
2304.0,96.0,15.0,134.0,29.0,108.0,243.0,217.0,99.0,242.0,4,11,3
2986.0,72.0,9.0,42.0,-8.0,2135.0,231.0,223.0,125.0,3301.0,3,26,1
3385.0,122.0,15.0,503.0,-79.0,1939.0,244.0,227.0,107.0,2943.0,2,38,1
2949.0,31.0,18.0,85.0,0.0,1546.0,213.0,198.0,115.0,1455.0,3,33,2
2252.0,326.0,25.0,67.0,25.0,912.0,151.0,204.0,188.0,301.0,4,10,3
3355.0,127.0,14.0,446.0,64.0,1945.0,243.0,230.0,112.0,2947.0,2,23,1
3021.0,90.0,2.0,30.0,1.0,4466.0,222.0,236.0,150.0,883.0,1,19,2
3168.0,73.0,7.0,90.0,-4.0,2041.0,229.0,226.0,131.0,638.0,1,23,1
2738.0,135.0,9.0,30.0,0.0,1101.0,235.0,236.0,132.0,738.0,3,11,3
2737.0,160.0,21.0,454.0,103.0,2483.0,236.0,239.0,122.0,2174.0,3,4,3
2272.0,343.0,36.0,297.0,180.0,603.0,125.0,160.0,158.0,268.0,4,10,3
2758.0,307.0,2.0,458.0,68.0,1448.0,213.0,237.0,163.0,1863.0,3,11,2
2639.0,354.0,19.0,30.0,2.0,1615.0,185.0,203.0,153.0,1191.0,3,20,1
3319.0,104.0,26.0,700.0,145.0,1782.0,253.0,196.0,53.0,2440.0,2,33,2
2138.0,27.0,37.0,85.0,35.0,934.0,179.0,137.0,69.0,677.0,4,10,3
2724.0,188.0,22.0,430.0,-41.0,1230.0,216.0,250.0,158.0,926.0,3,3,2
2821.0,45.0,17.0,42.0,8.0,1120.0,222.0,201.0,108.0,395.0,3,32,2
3210.0,74.0,6.0,330.0,27.0,5581.0,228.0,228.0,135.0,2203.0,1,22,1
3309.0,58.0,15.0,150.0,18.0,1678.0,230.0,208.0,108.0,3234.0,2,22,1
3112.0,98.0,23.0,268.0,7.0,797.0,250.0,200.0,65.0,1860.0,1,29,2
2349.0,131.0,24.0,295.0,152.0,765.0,251.0,218.0,80.0,1566.0,4,3,4
3069.0,88.0,14.0,175.0,19.0,1302.0,240.0,216.0,103.0,2140.0,1,29,2
2694.0,159.0,20.0,150.0,55.0,1950.0,236.0,240.0,125.0,1477.0,1,30,2
3205.0,5.0,20.0,430.0,41.0,3206.0,191.0,197.0,140.0,3039.0,3,24,2
3178.0,90.0,9.0,212.0,13.0,5276.0,234.0,226.0,123.0,2279.0,1,22,2
2102.0,237.0,23.0,255.0,38.0,540.0,173.0,252.0,210.0,1048.0,4,1,6
2443.0,69.0,17.0,95.0,25.0,742.0,236.0,204.0,94.0,1158.0,4,5,3
2134.0,320.0,32.0,60.0,29.0,600.0,123.0,191.0,199.0,871.0,4,10,6
2867.0,63.0,7.0,0.0,0.0,499.0,227.0,225.0,132.0,1345.0,3,32,2
2328.0,51.0,10.0,42.0,3.0,283.0,225.0,218.0,126.0,607.0,3,10,2
3185.0,346.0,15.0,331.0,62.0,2969.0,191.0,216.0,163.0,3334.0,1,29,1
2363.0,123.0,15.0,170.0,64.0,871.0,244.0,228.0,110.0,819.0,4,3,3
3088.0,38.0,17.0,175.0,57.0,983.0,218.0,202.0,114.0,1366.0,3,24,1
2610.0,319.0,20.0,60.0,31.0,1237.0,163.0,217.0,192.0,1398.0,3,33,6
2988.0,114.0,9.0,170.0,29.0,4905.0,236.0,231.0,125.0,5807.0,1,30,2
3268.0,184.0,24.0,60.0,8.0,2442.0,217.0,248.0,151.0,3684.0,2,22,1
2203.0,22.0,25.0,361.0,151.0,424.0,197.0,179.0,109.0,242.0,4,10,6
2714.0,54.0,12.0,424.0,-33.0,1423.0,227.0,214.0,118.0,1922.0,1,30,2
2153.0,88.0,23.0,553.0,151.0,655.0,247.0,195.0,64.0,366.0,4,5,3
2197.0,321.0,19.0,108.0,17.0,1158.0,169.0,218.0,188.0,1158.0,4,10,3
3300.0,116.0,15.0,391.0,90.0,331.0,245.0,224.0,105.0,408.0,2,24,2
2770.0,358.0,21.0,283.0,85.0,2589.0,182.0,196.0,148.0,2106.0,1,29,2
3265.0,305.0,25.0,541.0,94.0,1816.0,144.0,218.0,210.0,3228.0,1,39,1
2633.0,25.0,17.0,342.0,38.0,1167.0,209.0,200.0,123.0,1762.0,1,20,2
2209.0,309.0,29.0,153.0,139.0,150.0,130.0,207.0,211.0,552.0,4,10,3
2781.0,59.0,3.0,0.0,0.0,1956.0,221.0,233.0,148.0,2101.0,1,20,1
2754.0,92.0,7.0,268.0,26.0,2393.0,231.0,229.0,131.0,6216.0,1,12,2
2483.0,355.0,21.0,228.0,-3.0,525.0,181.0,198.0,151.0,1430.0,4,10,6
3219.0,241.0,9.0,418.0,3.0,470.0,204.0,248.0,181.0,1885.0,2,23,1
2116.0,97.0,35.0,85.0,38.0,693.0,251.0,169.0,16.0,30.0,4,3,4
3260.0,170.0,18.0,600.0,72.0,1476.0,230.0,245.0,140.0,2317.0,1,39,1
3284.0,338.0,7.0,255.0,39.0,433.0,205.0,230.0,164.0,1201.0,2,32,2
3136.0,155.0,21.0,150.0,45.0,5000.0,239.0,236.0,116.0,1543.0,1,30,1
2214.0,28.0,30.0,150.0,72.0,648.0,194.0,162.0,88.0,1652.0,4,10,3
2455.0,52.0,10.0,376.0,137.0,342.0,226.0,218.0,125.0,376.0,4,2,3
2974.0,155.0,13.0,30.0,1.0,4811.0,235.0,241.0,133.0,3319.0,1,29,1
2298.0,295.0,12.0,509.0,110.0,1323.0,185.0,237.0,192.0,1120.0,4,6,3
3023.0,227.0,10.0,170.0,-5.0,2407.0,206.0,249.0,179.0,1198.0,3,31,2
3325.0,130.0,4.0,558.0,-3.0,768.0,226.0,237.0,146.0,4403.0,2,38,1
3224.0,114.0,18.0,430.0,63.0,1132.0,248.0,218.0,91.0,1900.0,2,23,1
2372.0,34.0,24.0,306.0,128.0,1442.0,209.0,180.0,96.0,618.0,4,10,3
3194.0,279.0,17.0,708.0,138.0,6170.0,172.0,240.0,207.0,1544.0,1,29,2
3161.0,348.0,17.0,495.0,104.0,3739.0,186.0,209.0,160.0,1798.0,3,39,1
3061.0,276.0,5.0,42.0,1.0,5532.0,207.0,241.0,173.0,2207.0,1,23,2
2907.0,101.0,6.0,180.0,-5.0,3451.0,230.0,232.0,135.0,4345.0,1,12,2
2188.0,115.0,16.0,190.0,52.0,134.0,245.0,223.0,102.0,421.0,4,1,3
3152.0,11.0,5.0,210.0,-25.0,876.0,215.0,230.0,152.0,1003.0,2,22,1
2727.0,53.0,2.0,124.0,-8.0,1240.0,221.0,234.0,150.0,1745.0,1,12,1
2433.0,99.0,27.0,283.0,161.0,1231.0,252.0,190.0,48.0,726.0,4,6,3
3415.0,235.0,11.0,655.0,1.0,1485.0,200.0,250.0,187.0,3936.0,2,33,1
2465.0,113.0,12.0,134.0,21.0,513.0,240.0,228.0,117.0,1422.0,4,6,6
2993.0,91.0,15.0,150.0,11.0,3989.0,242.0,215.0,99.0,2629.0,1,29,1
3037.0,13.0,23.0,228.0,-7.0,1332.0,191.0,186.0,125.0,722.0,3,24,1
3340.0,261.0,12.0,150.0,32.0,1842.0,189.0,246.0,195.0,1868.0,3,32,1
2871.0,41.0,14.0,295.0,37.0,1521.0,221.0,209.0,121.0,2803.0,3,32,1
3165.0,90.0,6.0,256.0,23.0,3120.0,230.0,230.0,134.0,4521.0,1,29,1
2309.0,357.0,28.0,153.0,65.0,210.0,166.0,178.0,141.0,830.0,4,2,2
2429.0,252.0,26.0,85.0,38.0,1403.0,153.0,247.0,225.0,658.0,4,10,6
3197.0,285.0,37.0,85.0,-18.0,750.0,95.0,211.0,241.0,2081.0,2,23,1
3014.0,349.0,8.0,182.0,28.0,760.0,205.0,226.0,160.0,1101.0,2,22,2
3029.0,51.0,16.0,216.0,45.0,1851.0,226.0,202.0,105.0,3509.0,3,33,1
3180.0,211.0,20.0,295.0,48.0,573.0,200.0,254.0,183.0,4979.0,2,22,2
2113.0,2.0,32.0,351.0,-67.0,782.0,158.0,161.0,126.0,782.0,4,10,6
2194.0,324.0,38.0,67.0,54.0,1237.0,103.0,173.0,194.0,1473.0,4,10,3
2377.0,155.0,12.0,150.0,58.0,730.0,234.0,241.0,137.0,661.0,4,3,3
3435.0,16.0,8.0,806.0,217.0,1048.0,213.0,223.0,146.0,902.0,2,40,1
3314.0,273.0,23.0,540.0,208.0,480.0,152.0,239.0,222.0,904.0,2,22,1
3289.0,143.0,12.0,458.0,99.0,1521.0,238.0,237.0,127.0,1167.0,2,33,1
3107.0,124.0,3.0,60.0,-7.0,4258.0,225.0,237.0,146.0,1565.0,1,22,1
2330.0,23.0,25.0,319.0,120.0,1104.0,197.0,178.0,107.0,85.0,4,10,3
2330.0,63.0,25.0,60.0,24.0,912.0,233.0,180.0,65.0,967.0,4,10,6
2219.0,325.0,15.0,295.0,116.0,1165.0,180.0,222.0,181.0,607.0,4,6,3
3128.0,321.0,16.0,339.0,56.0,277.0,179.0,223.0,184.0,1528.0,2,22,1
3250.0,327.0,12.0,450.0,54.0,573.0,191.0,227.0,175.0,1707.0,2,23,1
3433.0,28.0,7.0,255.0,-15.0,1697.0,218.0,225.0,143.0,3523.0,2,35,1
3219.0,164.0,22.0,268.0,58.0,890.0,234.0,240.0,125.0,2069.0,2,13,1
2047.0,50.0,8.0,0.0,0.0,949.0,224.0,223.0,134.0,481.0,4,17,4
2400.0,71.0,16.0,323.0,148.0,1191.0,236.0,206.0,96.0,1209.0,4,2,3
2383.0,89.0,20.0,85.0,25.0,845.0,245.0,205.0,80.0,1425.0,4,6,6
2700.0,172.0,5.0,170.0,25.0,1236.0,223.0,242.0,154.0,3515.0,1,12,2
3372.0,289.0,30.0,532.0,162.0,726.0,124.0,220.0,229.0,1006.0,2,33,1
3162.0,359.0,13.0,150.0,13.0,4423.0,200.0,216.0,153.0,1739.0,1,23,1
2380.0,348.0,14.0,492.0,183.0,845.0,192.0,216.0,161.0,1481.0,4,6,3
3103.0,327.0,7.0,703.0,-82.0,883.0,204.0,233.0,168.0,1024.0,2,23,2
2489.0,20.0,18.0,170.0,36.0,579.0,205.0,199.0,126.0,1406.0,3,10,6
2695.0,313.0,24.0,120.0,36.0,384.0,148.0,214.0,202.0,618.0,1,29,2
3325.0,192.0,21.0,108.0,19.0,2185.0,213.0,251.0,162.0,3660.0,2,32,1
2381.0,66.0,18.0,192.0,64.0,313.0,235.0,201.0,91.0,618.0,4,4,3
2213.0,292.0,32.0,67.0,14.0,1354.0,117.0,215.0,230.0,696.0,4,10,3
2921.0,66.0,14.0,513.0,158.0,1682.0,233.0,211.0,107.0,1920.0,3,32,2
2160.0,243.0,14.0,192.0,86.0,335.0,192.0,250.0,195.0,834.0,4,2,3
2681.0,199.0,21.0,30.0,-4.0,1740.0,208.0,253.0,171.0,1154.0,3,4,2
2689.0,92.0,15.0,218.0,63.0,2385.0,242.0,216.0,99.0,2489.0,3,11,2
2888.0,62.0,27.0,182.0,89.0,190.0,231.0,175.0,60.0,1468.0,1,29,1
2899.0,0.0,19.0,437.0,189.0,3021.0,188.0,200.0,147.0,1664.0,1,29,2
2720.0,69.0,12.0,67.0,-14.0,1565.0,233.0,216.0,113.0,1041.0,1,29,2
2603.0,329.0,15.0,67.0,9.0,1524.0,183.0,221.0,177.0,1167.0,1,29,2
3267.0,25.0,13.0,182.0,24.0,1347.0,213.0,210.0,132.0,1943.0,2,23,1
3053.0,355.0,17.0,301.0,12.0,1956.0,189.0,207.0,154.0,1714.0,3,33,2
3020.0,101.0,11.0,162.0,11.0,2970.0,239.0,225.0,115.0,595.0,1,29,1
2843.0,339.0,10.0,90.0,35.0,108.0,199.0,226.0,166.0,1355.0,1,30,1
3101.0,317.0,9.0,134.0,15.0,67.0,197.0,233.0,175.0,1249.0,2,23,1
2787.0,68.0,33.0,150.0,33.0,216.0,232.0,157.0,0.0,1471.0,1,30,5
3214.0,246.0,8.0,663.0,39.0,618.0,205.0,246.0,179.0,819.0,3,32,2
2163.0,237.0,24.0,470.0,118.0,510.0,171.0,252.0,211.0,916.0,4,1,3
2321.0,11.0,20.0,0.0,0.0,1230.0,195.0,196.0,134.0,1031.0,4,10,3
2577.0,141.0,15.0,124.0,36.0,270.0,241.0,235.0,120.0,1714.0,1,30,2
2411.0,334.0,28.0,426.0,202.0,973.0,145.0,190.0,178.0,153.0,4,10,3
2450.0,36.0,18.0,30.0,0.0,780.0,215.0,196.0,110.0,319.0,4,6,3
3315.0,355.0,10.0,424.0,63.0,4603.0,204.0,222.0,157.0,937.0,3,39,1
3249.0,109.0,17.0,210.0,-26.0,2561.0,247.0,219.0,96.0,3827.0,2,23,1
3416.0,67.0,5.0,234.0,40.0,2695.0,226.0,229.0,138.0,2270.0,1,40,7
2624.0,320.0,8.0,306.0,55.0,1237.0,200.0,233.0,172.0,1279.0,3,11,2
2563.0,317.0,23.0,134.0,47.0,955.0,152.0,213.0,197.0,457.0,3,33,6
2483.0,271.0,13.0,120.0,23.0,824.0,186.0,244.0,197.0,633.0,4,10,2
2585.0,42.0,7.0,454.0,40.0,601.0,221.0,225.0,139.0,769.0,1,20,2
3153.0,350.0,10.0,268.0,5.0,5254.0,202.0,224.0,159.0,2412.0,1,29,2
3315.0,317.0,17.0,300.0,91.0,2118.0,172.0,222.0,189.0,2184.0,2,33,2
3050.0,230.0,11.0,443.0,72.0,5800.0,203.0,250.0,184.0,1917.0,1,29,1
2988.0,16.0,4.0,134.0,15.0,1639.0,216.0,231.0,152.0,1561.0,1,29,2
3082.0,20.0,11.0,95.0,6.0,1443.0,212.0,217.0,140.0,3067.0,3,23,1
2832.0,338.0,8.0,270.0,29.0,2250.0,202.0,228.0,165.0,1919.0,1,29,2
3345.0,139.0,27.0,582.0,180.0,1655.0,248.0,219.0,79.0,1310.0,2,33,1
3115.0,50.0,19.0,180.0,30.0,4958.0,225.0,197.0,98.0,1337.0,1,22,1
2510.0,145.0,10.0,319.0,31.0,511.0,234.0,239.0,135.0,3482.0,1,18,2
3223.0,160.0,17.0,313.0,-107.0,433.0,235.0,241.0,131.0,3501.0,2,25,2
2627.0,24.0,19.0,258.0,23.0,1741.0,206.0,194.0,119.0,2089.0,3,11,2
2921.0,11.0,7.0,0.0,0.0,2271.0,213.0,225.0,150.0,1956.0,3,16,2
3178.0,355.0,18.0,268.0,52.0,558.0,189.0,206.0,153.0,1855.0,2,22,1
3034.0,228.0,15.0,421.0,0.0,2860.0,197.0,253.0,190.0,1667.0,3,23,2
3256.0,138.0,7.0,182.0,46.0,180.0,231.0,238.0,139.0,638.0,2,24,2
2749.0,68.0,8.0,509.0,-16.0,785.0,228.0,225.0,130.0,2681.0,1,29,2
2905.0,10.0,4.0,382.0,1.0,3994.0,215.0,231.0,153.0,3694.0,1,23,2
3081.0,331.0,15.0,134.0,13.0,424.0,183.0,220.0,175.0,812.0,2,22,1
2608.0,90.0,9.0,390.0,69.0,1410.0,235.0,225.0,121.0,1786.0,3,4,2
2679.0,272.0,32.0,361.0,173.0,1050.0,120.0,230.0,239.0,1560.0,3,28,2
3200.0,18.0,5.0,192.0,16.0,170.0,216.0,230.0,151.0,1302.0,2,23,1
3073.0,159.0,10.0,30.0,2.0,3371.0,231.0,242.0,142.0,1248.0,3,23,1
3086.0,291.0,6.0,458.0,57.0,949.0,203.0,239.0,175.0,1100.0,2,23,2
3133.0,90.0,9.0,127.0,7.0,313.0,235.0,225.0,121.0,5407.0,2,23,1
3230.0,97.0,6.0,666.0,61.0,1442.0,230.0,231.0,135.0,2466.0,2,23,2
2896.0,196.0,16.0,300.0,139.0,1657.0,215.0,252.0,167.0,1518.0,3,33,2
2952.0,54.0,7.0,124.0,16.0,5152.0,224.0,225.0,136.0,2932.0,1,16,1
2684.0,345.0,10.0,60.0,16.0,759.0,200.0,224.0,163.0,2037.0,3,33,2
2909.0,147.0,21.0,108.0,42.0,3547.0,243.0,232.0,108.0,5085.0,1,30,2
3234.0,82.0,14.0,693.0,59.0,4058.0,239.0,214.0,102.0,2716.0,1,23,1
3306.0,113.0,16.0,306.0,82.0,2866.0,246.0,222.0,100.0,3167.0,3,39,7
2735.0,160.0,21.0,210.0,69.0,2134.0,236.0,239.0,122.0,2341.0,3,4,3
2499.0,92.0,27.0,256.0,56.0,882.0,250.0,187.0,48.0,636.0,4,1,3
2310.0,356.0,26.0,42.0,14.0,1140.0,169.0,185.0,146.0,1027.0,4,10,6
2901.0,274.0,12.0,0.0,0.0,2121.0,187.0,243.0,195.0,1550.0,3,23,5
2425.0,10.0,30.0,170.0,52.0,618.0,173.0,165.0,115.0,1116.0,4,10,3
2004.0,262.0,15.0,295.0,82.0,480.0,182.0,246.0,202.0,825.0,4,1,6
2611.0,61.0,13.0,201.0,32.0,984.0,230.0,212.0,112.0,1392.0,3,11,2
2720.0,128.0,14.0,95.0,18.0,2639.0,242.0,231.0,115.0,4846.0,1,12,2
2253.0,351.0,16.0,30.0,5.0,920.0,189.0,211.0,158.0,1187.0,4,10,6
3391.0,126.0,12.0,760.0,62.0,1124.0,241.0,231.0,118.0,4206.0,2,38,1
2681.0,246.0,34.0,85.0,32.0,1243.0,130.0,241.0,234.0,782.0,3,24,2
3200.0,313.0,22.0,503.0,120.0,443.0,154.0,216.0,199.0,1345.0,2,22,1
2223.0,13.0,37.0,395.0,172.0,553.0,158.0,138.0,95.0,384.0,4,10,3
2804.0,126.0,12.0,0.0,0.0,4006.0,241.0,231.0,118.0,1237.0,1,23,2
3229.0,312.0,7.0,170.0,3.0,5675.0,200.0,235.0,174.0,1608.0,1,22,1
2058.0,60.0,34.0,162.0,110.0,247.0,224.0,148.0,29.0,426.0,4,1,3
2965.0,123.0,16.0,443.0,45.0,335.0,245.0,226.0,105.0,600.0,3,22,1
2022.0,226.0,36.0,30.0,27.0,127.0,147.0,245.0,213.0,268.0,4,5,3
2487.0,57.0,25.0,108.0,10.0,900.0,227.0,178.0,70.0,942.0,4,10,3
3206.0,139.0,10.0,95.0,-7.0,2358.0,236.0,237.0,131.0,3933.0,2,23,1
3298.0,165.0,11.0,360.0,80.0,1101.0,230.0,244.0,144.0,990.0,3,32,1
3028.0,342.0,9.0,42.0,4.0,908.0,202.0,227.0,164.0,1369.0,2,22,2
3104.0,18.0,5.0,124.0,7.0,1468.0,216.0,229.0,150.0,1347.0,2,23,2
2943.0,29.0,5.0,234.0,20.0,1426.0,218.0,229.0,147.0,541.0,3,23,1
2157.0,350.0,31.0,242.0,-23.0,765.0,150.0,172.0,150.0,706.0,4,10,6
3279.0,135.0,6.0,295.0,-11.0,1543.0,229.0,237.0,142.0,3260.0,2,38,2
2356.0,51.0,14.0,95.0,49.0,1127.0,226.0,210.0,115.0,912.0,4,10,6
3121.0,330.0,10.0,446.0,-25.0,2741.0,195.0,228.0,172.0,488.0,3,23,1
3132.0,108.0,4.0,30.0,-2.0,1376.0,226.0,235.0,144.0,2254.0,1,23,1
2392.0,333.0,21.0,108.0,35.0,1489.0,166.0,208.0,178.0,513.0,4,10,6
2950.0,45.0,22.0,256.0,13.0,4480.0,220.0,185.0,90.0,1061.0,1,29,2
2952.0,126.0,16.0,300.0,26.0,1756.0,245.0,227.0,106.0,1308.0,3,13,2
3017.0,238.0,26.0,351.0,-61.0,2952.0,165.0,251.0,215.0,1020.0,3,13,2
3080.0,45.0,4.0,218.0,32.0,1182.0,221.0,231.0,146.0,1451.0,2,23,2
2064.0,36.0,29.0,42.0,15.0,999.0,204.0,163.0,78.0,421.0,4,10,3
2939.0,182.0,13.0,212.0,8.0,4804.0,223.0,248.0,155.0,443.0,1,30,2
2767.0,53.0,14.0,30.0,4.0,2316.0,227.0,210.0,113.0,2906.0,1,23,2
2386.0,318.0,25.0,134.0,67.0,170.0,147.0,209.0,198.0,408.0,4,10,3
2338.0,59.0,26.0,90.0,56.0,938.0,229.0,175.0,64.0,934.0,4,10,6
2311.0,338.0,9.0,0.0,0.0,1200.0,201.0,228.0,166.0,175.0,4,16,6
3192.0,90.0,6.0,180.0,1.0,5460.0,230.0,230.0,134.0,3089.0,1,29,2
2644.0,91.0,10.0,162.0,33.0,1670.0,236.0,224.0,119.0,4897.0,1,12,2
3177.0,230.0,34.0,190.0,95.0,2659.0,147.0,247.0,218.0,1361.0,3,33,1
